Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
1987Q3 [1987Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q3 [1987Q3],Italy,..,..,..,..,..,158150.8302,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q3 [1987Q3],Japan,..,..,..,..,..,628146.8989,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q3 [1987Q3],United Kingdom,..,..,..,..,..,205107.2358,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q3 [1987Q3],United States,..,..,..,..,..,1221200,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],Canada,..,..,..,..,..,113587.2957,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],France,..,..,..,..,..,269308.3561,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],Germany,..,..,..,..,..,347379.2924,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],Italy,..,..,..,..,..,175049.0842,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],Japan,..,..,..,..,..,697750.9604,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],United Kingdom,..,..,..,..,..,227017.6777,..,..,..,..,..,..,..,..,,,..,..,..,..
1987Q4 [1987Q4],United States,..,..,..,..,..,1252000,..,..,..,..,..,..,..,..,,,..,..,..,..
1988 [1988],Brazil,..,1.18E-5,..,..,1.11E-5,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988 [1988],Canada,64.06063321,61.50861609,4.030164034,..,61.88821315,509518.3581,..,..,..,..,..,..,..,..,,,..,1.231196476,1.231196476,..
1988 [1988],China,..,33.82287507,18.87665917,..,33.62484453,..,..,..,..,..,..,..,..,..,,,..,3.731,3.731,..
1988 [1988],France,..,67.02959539,2.719520313,..,67.33358265,1098128.007,..,..,..,..,..,..,..,..,,,..,5.956213149,0.842566024,..
1988 [1988],Germany,..,64.55411722,1.412229911,..,64.5810762,1377253.731,..,..,..,..,..,..,..,..,,,..,1.75619875,0.842566024,82.66218455
1988 [1988],India,..,20.44996111,9.390280994,..,20.49735951,..,..,..,..,..,..,..,..,..,,,..,13.89426666,13.89426666,..
1988 [1988],Italy,..,49.89029191,5.155291132,..,49.96384671,726711.4392,..,..,..,..,..,..,..,..,,,..,1301.491119,0.842566024,..
1988 [1988],Japan,90.42463914,89.3219122,0.681236231,..,89.59627329,3073812.637,..,..,..,..,..,..,..,..,,,..,128.1667226,128.1667226,58.22447056
1988 [1988],United Kingdom,..,56.18212527,4.149280966,..,56.4740174,988781.3139,..,..,..,..,..,..,..,..,,,..,0.562191769,0.562191769,..
1988 [1988],United States,56.07656401,54.38231075,4.100044008,55.94131431,54.57564752,5236500,..,..,..,..,..,..,..,..,,,..,1,1,..
1988Q1 [1988Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],Canada,..,..,..,..,..,120463.6363,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],France,..,..,..,..,..,279327.2588,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],Germany,..,..,..,..,..,348471.5871,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],Italy,..,..,..,..,..,184033.5628,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],Japan,..,..,..,..,..,756099.2002,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],United Kingdom,..,..,..,..,..,239216.4325,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q1 [1988Q1],United States,..,..,..,..,..,1268400,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],Canada,..,..,..,..,..,126228.0395,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],France,..,..,..,..,..,278641.546,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],Germany,..,..,..,..,..,350762.9771,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],Italy,..,..,..,..,..,184229.0355,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],Japan,..,..,..,..,..,771205.2802,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],United Kingdom,..,..,..,..,..,250487.6199,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q2 [1988Q2],United States,..,..,..,..,..,1297500,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],Canada,..,..,..,..,..,129403.6138,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],France,..,..,..,..,..,260740.5365,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],Germany,..,..,..,..,..,326937.7538,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],Italy,..,..,..,..,..,172665.5717,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],Japan,..,..,..,..,..,742068.5761,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],United Kingdom,..,..,..,..,..,238716.9754,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q3 [1988Q3],United States,..,..,..,..,..,1320700,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],Canada,..,..,..,..,..,133423.0686,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],France,..,..,..,..,..,279418.6657,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],Germany,..,..,..,..,..,351081.4125,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],Italy,..,..,..,..,..,185783.2692,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],Japan,..,..,..,..,..,804439.5804,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],United Kingdom,..,..,..,..,..,260360.286,..,..,..,..,..,..,..,..,,,..,..,..,..
1988Q4 [1988Q4],United States,..,..,..,..,..,1349900,..,..,..,..,..,..,..,..,,,..,..,..,..
1989 [1989],Brazil,..,3.32E-5,182.6804195,..,3.21E-5,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989 [1989],Canada,67.61499403,64.5736168,4.983042862,..,64.97248769,567147.108,..,..,..,..,..,..,..,..,,,..,1.184330917,1.184330917,..
1989 [1989],China,..,39.97522156,18.18989804,..,39.75824005,..,..,..,..,..,..,..,..,..,,,..,3.770805375,3.770805375,..
1989 [1989],France,..,69.3663068,3.48608909,..,69.6806995,1113765.041,..,..,..,..,..,..,..,..,,,..,6.37596489,0.896299092,..
1989 [1989],Germany,..,66.37001079,2.812978694,..,66.3777537,1385396.888,..,..,..,..,..,..,..,..,,,..,1.879528589,0.896299092,79.53360703
1989 [1989],India,..,21.89836656,7.082680681,..,21.94732508,..,..,..,..,..,..,..,..,..,,,..,16.19991318,16.19991318,..
1989 [1989],Italy,..,52.98540805,6.203844507,..,53.06399132,750622.2632,..,..,..,..,..,..,..,..,,,..,1370.610894,0.896299092,..
1989 [1989],Japan,92.70728432,91.35077041,2.271400339,..,91.63216011,3055352.072,..,..,..,..,..,..,..,..,,,..,138.0019941,138.0019941,58.1131693
1989 [1989],United Kingdom,..,59.08970866,5.175281966,..,59.39639599,1006620.395,..,..,..,..,..,..,..,..,,,..,0.610831275,0.610831275,..
1989 [1989],United States,58.60209191,56.98781849,4.791094201,58.45302682,57.21001568,5641600,..,..,..,..,..,..,..,..,,,..,1,1,..
1989Q1 [1989Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],Canada,..,..,..,..,..,137589.5813,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],France,..,..,..,..,..,275532.0647,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],Germany,..,..,..,..,..,345050.8439,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],Italy,..,..,..,..,..,184372.987,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],Japan,..,..,..,..,..,803905.3915,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],United Kingdom,..,..,..,..,..,259643.8367,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q1 [1989Q1],United States,..,..,..,..,..,1377800,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],Canada,..,..,..,..,..,140291.7964,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],France,..,..,..,..,..,267858.9035,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],Germany,..,..,..,..,..,333389.0901,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],Italy,..,..,..,..,..,179660.8235,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],Japan,..,..,..,..,..,747809.2537,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],United Kingdom,..,..,..,..,..,246224.5627,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q2 [1989Q2],United States,..,..,..,..,..,1403100,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],Canada,..,..,..,..,..,143553.1875,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],France,..,..,..,..,..,274830.8009,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],Germany,..,..,..,..,..,340742.9725,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],Italy,..,..,..,..,..,185219.7605,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],Japan,..,..,..,..,..,741174.6899,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],United Kingdom,..,..,..,..,..,248479.7534,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q3 [1989Q3],United States,..,..,..,..,..,1423900,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],Canada,..,..,..,..,..,145712.5428,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],France,..,..,..,..,..,295543.2721,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],Germany,..,..,..,..,..,366213.9815,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],Italy,..,..,..,..,..,201368.6922,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],Japan,..,..,..,..,..,762462.7373,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],United Kingdom,..,..,..,..,..,252272.2419,..,..,..,..,..,..,..,..,,,..,..,..,..
1989Q4 [1989Q4],United States,..,..,..,..,..,1436800,..,..,..,..,..,..,..,..,,,..,..,..,..
1990 [1990],Brazil,0.001812806,9.71106E-4,2822.627295,..,9.5936E-4,..,..,9973,..,..,..,..,..,..,,,..,2.0E-4,2.0E-4,..
1990 [1990],Canada,70.63172043,67.65864287,4.777533347,..,68.07848248,596032.9393,26.54375814,17894.18116,8.15,..,..,..,..,..,,,..,1.167017217,1.167017217,..
1990 [1990],China,..,41.1932431,3.046941308,..,40.96995491,..,..,29697.80941,..,..,..,..,..,..,,,..,4.794740368,4.794740368,..
1990 [1990],France,..,71.71840669,3.390839158,..,72.04384372,1369688.521,38.84822726,40977.59913,7.625,..,..,..,..,..,,,..,5.44635207,0.77165634,..
1990 [1990],Germany,..,68.11398777,2.627658134,..,68.16540267,1759653.398,..,73915.24312,..,..,..,..,..,..,,,..,1.616348875,0.77165634,99.17555823
1990 [1990],India,..,23.86069657,8.961079392,..,23.91657369,..,14.74591114,5156,..,..,..,..,..,..,,,..,17.49710507,17.49710507,..
1990 [1990],Italy,..,56.40584003,6.455422554,..,56.48951555,947890.88,..,73459.4917,..,..,..,..,..,..,,,..,1198.18166,0.77165634,..
1990 [1990],Japan,95.09902652,94.16687384,3.082736375,..,94.45307108,3145428.105,173.4465281,76144.78769,2.108116766,..,..,..,..,..,,,..,144.8215565,144.8215565,60.30577297
1990 [1990],United Kingdom,..,63.24297364,7.028745064,..,63.57122254,1195634.854,43.48562453,36632.185,7.091666667,..,..,..,..,..,,,..,0.562735812,0.562735812,..
1990 [1990],United States,61.54791006,60.07611148,5.419216029,61.39531862,60.2981874,5963200,25.58378246,87471.3043,5.616666667,..,..,..,..,..,,,..,1,1,..
1990Q1 [1990Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,5188.133532,4576,6994.705412,,,6487,..,..,..
1990Q1 [1990Q1],Canada,..,..,..,..,..,146278.7228,..,..,..,..,..,30238.8,..,31562.7,-0.009050530211492942,0.009050530211492942,..,..,..,..
1990Q1 [1990Q1],China,..,..,..,..,..,..,..,..,..,..,..,13217.52268,9945.078158,13963.34099,,,10780,..,..,..
1990Q1 [1990Q1],France,..,..,..,..,..,321052.5866,..,..,..,..,..,53846,..,55940.98721,-0.006525370912554422,0.006525370912554422,..,..,..,..
1990Q1 [1990Q1],Germany,..,..,..,..,..,406131.2383,..,..,..,..,..,87919.36643,88111.70852,104929.8407,-0.04188418093915433,0.04188418093915433,104904,..,..,..
1990Q1 [1990Q1],India,..,..,..,..,..,..,..,..,..,..,..,5711.299597,5670,4385.815807,,,4833,..,..,..
1990Q1 [1990Q1],Italy,..,..,..,..,..,222589.2373,..,..,..,..,..,..,..,..,,,..,..,..,..
1990Q1 [1990Q1],Japan,..,..,..,..,..,737085.4734,..,..,..,..,..,54947.64866,53642.85236,68203,-0.01798346571511743,0.01798346571511743,65796,..,..,..
1990Q1 [1990Q1],United Kingdom,..,..,..,..,..,268731.7867,..,..,..,..,..,85400.45647,..,42107,0.1611028490586819,-0.1611028490586819,..,..,..,..
1990Q1 [1990Q1],United States,..,..,..,..,..,1468200,..,..,..,..,..,124737.4761,119755,96510.2,0.019225770399128185,-0.019225770399128185,97596.5,..,..,..
1990Q2 [1990Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,4461.443699,4266,8087.368831,,,8300,..,..,..
1990Q2 [1990Q2],Canada,..,..,..,..,..,148537.3746,..,..,..,..,..,30201.3,34344,32501.7,-0.0154870113073885,0.0154870113073885,36952,..,..,..
1990Q2 [1990Q2],China,..,..,..,..,..,..,..,..,..,..,..,13003.49603,13037.72876,14989.06575,,,14730,..,..,..
1990Q2 [1990Q2],France,..,..,..,..,..,329578.4266,..,..,..,..,..,53970,50905.61881,54400.84423,-0.0013072585922709859,0.0013072585922709859,53075.99058,..,..,..
1990Q2 [1990Q2],Germany,..,..,..,..,..,417697.9015,..,..,..,..,..,91574.05268,89670.85668,103525.6586,-0.028613037980512818,0.028613037980512818,100857,..,..,..
1990Q2 [1990Q2],India,..,..,..,..,..,..,..,..,..,..,..,5415.7456,5326,4536.275738,,,4253,..,..,..
1990Q2 [1990Q2],Italy,..,..,..,..,..,225646.4871,..,..,..,..,..,34676.8417,35943.18847,29147.64846,0.024503786037447232,-0.024503786037447232,38794.12301,..,..,..
1990Q2 [1990Q2],Japan,..,..,..,..,..,725223.6361,..,..,..,..,..,54873.10313,54015.21668,68143,-0.018297661865188067,0.018297661865188067,67258,..,..,..
1990Q2 [1990Q2],United Kingdom,..,..,..,..,..,279367.0923,..,..,..,..,..,87114.81463,49859,43565,0.15588741777515358,-0.15588741777515358,45773,..,..,..
1990Q2 [1990Q2],United States,..,..,..,..,..,1490000,..,..,..,..,..,122038.1066,120936.4,98251.5,0.015964165503355703,-0.015964165503355703,100626,..,..,..
1990Q3 [1990Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,5180.710982,5474,8348.362738,,,8736,..,..,..
1990Q3 [1990Q3],Canada,..,..,..,..,..,151209.2366,..,..,..,..,..,30057.2,34172,33396.6,-0.022084629716330424,0.022084629716330424,36432,..,..,..
1990Q3 [1990Q3],China,..,..,..,..,..,..,..,..,..,..,..,13444.46778,13364.74032,15398.13546,,,15750,..,..,..
1990Q3 [1990Q3],France,..,..,..,..,..,348878.1239,..,..,..,..,..,58060,43127.65289,56653.13059,0.004032552669892408,-0.004032552669892408,44669.13393,..,..,..
1990Q3 [1990Q3],Germany,..,..,..,..,..,451001.9869,..,..,..,..,..,94992.12976,91565.87482,104741.1695,-0.021616400865572344,0.021616400865572344,101146,..,..,..
1990Q3 [1990Q3],India,..,..,..,..,..,..,..,..,..,..,..,5817.41072,5756,4544.057911,,,4402,..,..,..
1990Q3 [1990Q3],Italy,..,..,..,..,..,242072.2096,..,..,..,..,..,29721.04425,26898.60294,26378.82172,0.013806717158994359,-0.013806717158994359,31491.08799,..,..,..
1990Q3 [1990Q3],Japan,..,..,..,..,..,793852.9704,..,..,..,..,..,58032.47911,57674.08117,72095,-0.017714263741955005,0.017714263741955005,73599,..,..,..
1990Q3 [1990Q3],United Kingdom,..,..,..,..,..,316476.5166,..,..,..,..,..,101686.8501,49296,47761,0.1703944756449585,-0.1703944756449585,45647,..,..,..
1990Q3 [1990Q3],United States,..,..,..,..,..,1503800,..,..,..,..,..,122647.1993,124328.4,97176.5,0.016937557720441542,-0.016937557720441542,93903.4,..,..,..
1990Q4 [1990Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,5766.743852,6345,7847.052225,,,7893,..,..,..
1990Q4 [1990Q4],Canada,..,..,..,..,..,150007.6052,..,..,..,..,..,30143.9,34946,32603.3,-0.016395168743084488,0.016395168743084488,37658,..,..,..
1990Q4 [1990Q4],China,..,..,..,..,..,..,..,..,..,..,..,13654.99439,16842.98339,16785.57388,,,20690,..,..,..
1990Q4 [1990Q4],France,..,..,..,..,..,370179.3837,..,..,..,..,..,61680,47653.00847,62377.7366,-0.0018848607748654495,0.0018848607748654495,51216.87649,..,..,..
1990Q4 [1990Q4],Germany,..,..,..,..,..,484822.2711,..,..,..,..,..,106483.3321,112286.1186,108334.4101,-0.003818054801402035,0.003818054801402035,115179,..,..,..
1990Q4 [1990Q4],India,..,..,..,..,..,..,..,..,..,..,..,6628.716208,6829,4505.849992,,,4483,..,..,..
1990Q4 [1990Q4],Italy,..,..,..,..,..,257582.946,..,..,..,..,..,29896.91981,31095.78619,29463.92815,0.001680979531929104,-0.001680979531929104,39464.03208,..,..,..
1990Q4 [1990Q4],Japan,..,..,..,..,..,889266.0254,..,..,..,..,..,66953.21342,69992.65342,79202,-0.013774040872066807,0.013774040872066807,80886,..,..,..
1990Q4 [1990Q4],United Kingdom,..,..,..,..,..,331059.4587,..,..,..,..,..,108975.8714,51054,50491,0.17665972037064773,-0.17665972037064773,47020,..,..,..
1990Q4 [1990Q4],United States,..,..,..,..,..,1501200,..,..,..,..,..,125662.5853,130290.8,101874,0.015846379762856386,-0.015846379762856386,101466.3,..,..,..
1991 [1991],Brazil,0.004772967,0.004962841,411.0501859,..,0.004906443,..,..,9406,..,3.12844E11,3.46316E11,20987.25195,21041,31699.90578,,,31623,3.5E-4,3.5E-4,..
1991 [1991],Canada,74.7311828,71.46199053,5.621377395,..,71.90848538,612324.4969,27.01042341,16296.9269,10.31666667,1.58917E11,..,..,..,128548,,,131.2224249,1.146180083,1.146180083,..
1991 [1991],China,..,42.67053278,3.586242722,..,42.42848259,..,..,43839.04983,..,..,..,63315.7308,63654.66126,71651.92577,,,71970,5.334966938,5.334966938,..
1991 [1991],France,..,74.02190091,3.211859172,..,74.35890587,1378741.973,35.82092556,34856.25133,7.8,3.31299E11,3.37788E11,..,224241,269931.3234,,,269407.5559,5.639525198,0.793838484,..
1991 [1991],Germany,..,70.99065085,4.223307378,..,70.91910437,2008670.892,..,68580.22196,4.864885406,8.13061E11,8.95844E11,415735.3351,415733.9783,403246.4285,0.00621749767457677,-0.00621749767457677,402876,1.658766224,0.793838484,102.4832646
1991 [1991],India,..,27.16960067,13.8675922,..,27.23346869,..,17.10401969,7301,..,1.47443E11,1.42722E11,20532.75606,20488,402.7669993,,,401.23,22.69400198,22.69400198,..
1991 [1991],Italy,..,59.96054891,6.30202276,..,60.05061461,1006285.343,..,56826.71344,..,4.83284E11,5.40023E11,..,..,..,,,169602,1239.53527,0.793838484,..
1991 [1991],Japan,97.56629742,97.22820971,3.250968995,..,97.52415459,3590619.168,154.319189,68033.06429,2.099017901,1.76509E12,1.93349E12,237740.354,237321.2993,315747,-0.02172512381574854,0.02172512381574854,315224,134.5139626,134.5139626,68.37968834
1991 [1991],United Kingdom,..,67.99159309,7.508532844,..,68.34380835,1247250.648,46.87576444,42802.4292,8.825,4.4416E11,4.71516E11,..,..,103950.8554,,,103939,0.566691958,0.566691958,..
1991 [1991],United States,64.56945618,62.60881826,4.215830091,64.41315065,62.85179391,6158100,27.97503651,80697.11433,6.85,2.00192E12,2.00799E12,488728.8845,488453.1,421922.9,0.010848473473961118,-0.010848473473961118,421730,1,1,..
1991Q1 [1991Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,4794.944138,4330,8466.453157,,,7812,..,..,..
1991Q1 [1991Q1],Canada,..,..,..,..,..,150059.6844,..,..,..,..,..,29649.7,34685,30931.5,-0.008541934531750882,0.008541934531750882,30.78141789,..,..,..
1991Q1 [1991Q1],China,..,..,..,..,..,..,..,..,..,..,..,14769.863,11102.19675,17142.59711,,,13390,..,..,..
1991Q1 [1991Q1],France,..,..,..,..,..,365600.045,..,..,..,..,..,61041,61475,79230.66951,-0.04975291923172495,0.04975291923172495,76898.12876,..,..,..
1991Q1 [1991Q1],Germany,..,..,..,..,..,529221.7542,..,..,..,..,..,112410.5093,110551.4741,110007.5032,0.004540641198003116,-0.004540641198003116,108143,..,..,..
1991Q1 [1991Q1],India,..,..,..,..,..,..,..,..,..,..,..,6248.625265,6126,85.72795163,,,93.41,..,..,..
1991Q1 [1991Q1],Italy,..,..,..,..,..,268373.8141,..,..,..,..,..,39076.13906,39716.32918,28128.68744,0.04079180249650146,-0.04079180249650146,43429,..,..,..
1991Q1 [1991Q1],Japan,..,..,..,..,..,884427.6825,..,..,..,..,..,63052.18058,61668.08569,78073,-0.016983660413637042,0.016983660413637042,75961,..,..,..
1991Q1 [1991Q1],United Kingdom,..,..,..,..,..,329913.5208,..,..,..,..,..,101394.582,51284,23910.79576,0.2348608994627176,-0.2348608994627176,23924,..,..,..
1991Q1 [1991Q1],United States,..,..,..,..,..,1508800,..,..,..,..,..,121560.5361,115927.9,102338.9,0.012739684583775187,-0.012739684583775187,102759.5,..,..,..
1991Q2 [1991Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,5041.511538,5034,8587.810103,,,8747,..,..,..
1991Q2 [1991Q2],Canada,..,..,..,..,..,152621.8501,..,..,..,..,..,44.3106041,34341,31869,-0.20851987690522694,0.20851987690522694,34.22650575,..,..,..
1991Q2 [1991Q2],China,..,..,..,..,..,..,..,..,..,..,..,15701.39826,15612.95779,17239.67331,,,17070,..,..,..
1991Q2 [1991Q2],France,..,..,..,..,..,328603.4095,..,..,..,..,..,75.66501089,54018,61106.75636,-0.18572872217599434,0.18572872217599434,62308.32518,..,..,..
1991Q2 [1991Q2],Germany,..,..,..,..,..,477358.693,..,..,..,..,..,101510.2135,101045.2888,93429.87729,0.016927179348549107,-0.016927179348549107,93507,..,..,..
1991Q2 [1991Q2],India,..,..,..,..,..,..,..,..,..,..,..,4878.673634,4839,87.43062758,,,83.75,..,..,..
1991Q2 [1991Q2],Italy,..,..,..,..,..,235948.4062,..,..,..,..,..,114.3733209,117.4866997,32011.77297,-0.13518802759812837,0.13518802759812837,41974,..,..,..
1991Q2 [1991Q2],Japan,..,..,..,..,..,870253.5547,..,..,..,..,..,56548.91415,56190.71044,75023,-0.021228394587102288,0.021228394587102288,73889,..,..,..
1991Q2 [1991Q2],United Kingdom,..,..,..,..,..,299652.5587,..,..,..,..,..,235.2512488,50167,26240.56452,-0.08678488641652303,0.08678488641652303,26343,..,..,..
1991Q2 [1991Q2],United States,..,..,..,..,..,1531700,..,..,..,..,..,119213.1265,119157.2,105338.5,0.009058318534961153,-0.009058318534961153,107640.4,..,..,..
1991Q3 [1991Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,5476.099121,5614,7115.97079,,,7436,..,..,..
